stock,endDate,capitalExpenditures,changeToNetincome,changeToAccountReceivables,changeToInventory,dividendsPaid,otherCashflowsFromInvestingActivities,depreciation,totalCashFromOperatingActivities,effectOfExchangeRate,repurchaseOfStock,changeInCash,netIncome,changeToOperatingActivities,totalCashFromFinancingActivities,netBorrowings,totalCashflowsFromInvestingActivities,changeToLiabilities,issuanceOfStock,investments,otherCashflowsFromFinancingActivities
HELE,2019-11-30,-4386000.0,4413000.0,-55337000.0,37259000.0,,,9109000.0,63207000.0,,-1002000.0,2606000.0,68699000,20766000.0,-56218000.0,-57200000.0,-4383000.0,-25161000,1984000.0,,
HELE,2019-08-31,-5143000.0,4690000.0,-48125000.0,-35571000.0,,,8717000.0,22535000.0,,-343000.0,-1344000.0,46095000,22519000.0,-18736000.0,-20200000.0,-5143000.0,27624000,1807000.0,,
HELE,2019-05-31,-3718000.0,9599000.0,17715000.0,-33005000.0,,,8421000.0,15676000.0,,-8788000.0,6504000.0,40694000,-22986000.0,-5454000.0,100000.0,-3718000.0,-4500000,3234000.0,,
ISBC,2020-03-31,-2865000.0,29199000.0,,,-29693000.0,-2441000.0,10395000.0,-67653000.0,,-932000.0,497105000.0,39512000,-147621000.0,-39922000.0,-361388000.0,604680000.0,0,,201868000.0,352091000.0
ISBC,2019-12-31,-3752000.0,24381000.0,,,-30228000.0,-428000.0,10443000.0,73769000.0,,-335705000.0,-20485000.0,48730000,-14423000.0,-72620000.0,131369000.0,-21634000.0,0,,-91363000.0,161943000.0
ISBC,2019-09-30,-1422000.0,18244000.0,,,-30298000.0,20130000.0,10115000.0,40035000.0,,-22486000.0,-58982000.0,51972000,-39360000.0,-391691000.0,-389183000.0,292674000.0,0,,55936000.0,50122000.0
ISBC,2019-06-30,-1887000.0,-1465000.0,,,-30646000.0,-35415000.0,9903000.0,30298000.0,,-44023000.0,68299000.0,46624000,-24166000.0,451688000.0,534150000.0,-413687000.0,0,,-118478000.0,-8284000.0
YRCW,2020-03-31,-12400000.0,-68200000.0,-61000000.0,,,,78800000.0,-15600000.0,,-200000.0,-3300000.0,4300000,15600000.0,-20300000.0,-20100000.0,32600000.0,14900000,,,
YRCW,2019-12-31,-31700000.0,-45900000.0,49900000.0,,,,80000000.0,8100000.0,,-100000.0,-12100000.0,-15300000,-48900000.0,-4500000.0,-2800000.0,-15700000.0,-11700000,,,
YRCW,2019-09-30,-40900000.0,-17900000.0,24400000.0,,,,79600000.0,42900000.0,,-100000.0,3800000.0,-16000000,-18800000.0,200000.0,11300000.0,-39300000.0,-8400000,,,
YRCW,2019-06-30,-38000000.0,-77700000.0,-25100000.0,,,,79600000.0,12200000.0,,-200000.0,-34100000.0,-23600000,66500000.0,-15800000.0,-15600000.0,-30500000.0,-7500000,,,
VHC,2020-03-31,,778000.0,,,,,1000.0,426360000.0,,,432677000.0,299945000,89603000.0,5256000.0,,1061000.0,-5448000,5256000.0,1061000.0,
VHC,2019-12-31,,999000.0,,,,,3000.0,-3172000.0,,,563000.0,-4486000,133000.0,3525000.0,,210000.0,178000,3949000.0,224000.0,
VHC,2019-09-30,,999000.0,,,,,3000.0,-2954000.0,,,-1583000.0,-4956000,281000.0,1219000.0,,152000.0,720000,1219000.0,152000.0,
VHC,2019-06-30,,928000.0,,,,,2000.0,-4135000.0,,,-1072000.0,-4130000,291000.0,2802000.0,,261000.0,-831000,2849000.0,261000.0,
ARL,2020-03-31,,-10821000.0,1504000.0,,,4274000.0,3394000.0,-11602000.0,,,-15207000.0,2946000,-9556000.0,-9039000.0,-9039000.0,5434000.0,0,,5264000.0,
ARL,2019-12-31,,-4892000.0,-18030000.0,,,5328000.0,3415000.0,-31840000.0,,,-16629000.0,538000,-12226000.0,2134000.0,1937000.0,13077000.0,0,,4576000.0,
ARL,2019-09-30,,3429000.0,-10674000.0,,,-6317000.0,3416000.0,6689000.0,,,17693000.0,-7571000,16754000.0,19876000.0,28001000.0,-8872000.0,0,,1928000.0,
ARL,2019-06-30,,-1138000.0,-14377000.0,,,-560000.0,3439000.0,959000.0,,,1120000.0,-2778000,15225000.0,2640000.0,2685000.0,-2479000.0,0,,1928000.0,
SFL,2020-03-31,-23394000.0,115591000.0,,,-37671000.0,-61737000.0,30773000.0,74512000.0,,,14925000.0,-87054000,15202000.0,-16883000.0,22457000.0,-42704000.0,0,,7876000.0,-1669000.0
SFL,2019-12-31,-10287000.0,23461000.0,,,-37669000.0,-197155000.0,24346000.0,78769000.0,,,64684000.0,23642000,-980000.0,55572000.0,93661000.0,-69657000.0,1905000,,67093000.0,-420000.0
SFL,2019-09-30,-27940000.0,22106000.0,,,-37665000.0,-13910000.0,33387000.0,77334000.0,,,-74068000.0,3822000,18019000.0,-16077000.0,22219000.0,-135325000.0,0,,-3475000.0,-631000.0
SFL,2019-06-30,-841000.0,-6591000.0,,,-37662000.0,-7212000.0,29178000.0,45048000.0,,,58323000.0,28121000,-7836000.0,-4760000.0,33028000.0,18035000.0,-1771000,,8437000.0,-126000.0
FULT,2020-03-31,-4023000.0,51221000.0,,,-21348000.0,-21567000.0,9184000.0,-46877000.0,,-39748000.0,338569000.0,26047000,-133579000.0,912033000.0,1000015000.0,-526587000.0,0,2001000.0,-250004000.0,-28887000.0
FULT,2019-12-31,-9918000.0,27116000.0,,,-27891000.0,-2865000.0,9407000.0,84179000.0,,-39748000.0,-80822000.0,47789000,-343000.0,231376000.0,205522000.0,-396377000.0,0,2549000.0,-204253000.0,51196000.0
FULT,2019-09-30,-1104000.0,20426000.0,,,-21759000.0,2691000.0,10101000.0,-35314000.0,,-48071000.0,99802000.0,62108000,-132265000.0,269557000.0,-616595000.0,-134441000.0,0,2160000.0,188542000.0,953822000.0
FULT,2019-06-30,-11332000.0,-2448000.0,,,-22088000.0,-11715000.0,8682000.0,40577000.0,,-57513000.0,57423000.0,59779000,-24869000.0,212584000.0,281268000.0,-195738000.0,0,2160000.0,-68410000.0,10917000.0
STX,2020-04-03,-130000000.0,42000000.0,-48000000.0,46000000.0,-170000000.0,,94000000.0,390000000.0,-6000000.0,-195000000.0,-132000000.0,320000000,-30000000.0,-374000000.0,-40000000.0,-142000000.0,-34000000,31000000.0,-12000000.0,
STX,2020-01-03,-194000000.0,38000000.0,-47000000.0,-107000000.0,-165000000.0,,93000000.0,480000000.0,3000000.0,-152000000.0,-40000000.0,318000000,8000000.0,-289000000.0,-40000000.0,-234000000.0,177000000,30000000.0,-41000000.0,
STX,2019-10-04,-147000000.0,58000000.0,-77000000.0,-65000000.0,-170000000.0,,92000000.0,456000000.0,-5000000.0,-487000000.0,-465000000.0,200000000,-33000000.0,-765000000.0,-147000000.0,-151000000.0,281000000,39000000.0,-4000000.0,
STX,2019-06-28,-151000000.0,-704000000.0,-92000000.0,31000000.0,-174000000.0,,134000000.0,448000000.0,2000000.0,-351000000.0,860000000.0,983000000,-2000000.0,-795000000.0,-271000000.0,1205000000.0,98000000,1000000.0,1279000000.0,
NSYS,2020-03-31,-65000.0,122000.0,-759000.0,-1165000.0,,,567000.0,466000.0,-1000.0,,314000.0,137000,-684000.0,-80000.0,-80000.0,-71000.0,2336000,,,
NSYS,2019-12-31,66000.0,187000.0,1123000.0,2581000.0,,,573000.0,1230000.0,1000.0,,-1293000.0,274000,434000.0,-2588000.0,-2588000.0,64000.0,-4343000,,,
NSYS,2019-09-30,-240000.0,328000.0,506000.0,-907000.0,,,552000.0,2010000.0,-2000.0,,1149000.0,413000,-632000.0,-607000.0,-603000.0,-252000.0,1750000,,,
NSYS,2019-06-30,-149000.0,50000.0,3711000.0,-315000.0,,,526000.0,-805000.0,-2000.0,,67000.0,-1552000,1071000.0,1046000.0,1152000.0,-174000.0,-4296000,,,
PWOD,2020-03-31,-1547000.0,4797000.0,,,-2253000.0,-635000.0,572000.0,8608000.0,,,29172000.0,3073000,,23300000.0,22804000.0,-2736000.0,-84000,20000.0,-6751000.0,2729000.0
PWOD,2019-12-31,-908000.0,-6299000.0,,,-2259000.0,-26000.0,867000.0,-1723000.0,,,-8752000.0,2833000,,-12078000.0,-1437000.0,5049000.0,634000,20000.0,301000.0,-8402000.0
PWOD,2019-09-30,-474000.0,2408000.0,,,-2206000.0,1888000.0,356000.0,7391000.0,,,-22184000.0,4650000,,-42636000.0,-45773000.0,13061000.0,-257000,22000.0,-2298000.0,5321000.0
PWOD,2019-06-30,-709000.0,-2853000.0,,,-2206000.0,716000.0,566000.0,2084000.0,,,5929000.0,4245000,,765000.0,-15080000.0,3080000.0,-62000,26000.0,-1776000.0,18025000.0
RLGY,2020-03-31,-24000000.0,396000000.0,-24000000.0,,,-13000000.0,45000000.0,-82000000.0,-1000000.0,-4000000.0,378000000.0,-462000000,-24000000.0,500000000.0,558000000.0,-39000000.0,-15000000,,-1000000.0,-54000000.0
RLGY,2019-12-31,-24000000.0,396000000.0,-24000000.0,,,-13000000.0,45000000.0,-82000000.0,-1000000.0,-4000000.0,378000000.0,-45000000,-24000000.0,500000000.0,558000000.0,-39000000.0,0,,-1000000.0,-54000000.0
RLGY,2019-09-30,-24000000.0,175000000.0,30000000.0,,,-13000000.0,50000000.0,174000000.0,-1000000.0,-4000000.0,378000000.0,-70000000,26000000.0,-150000000.0,-131000000.0,-24000000.0,-39000000,,-1000000.0,-9000000.0
RLGY,2019-06-30,-30000000.0,57000000.0,-29000000.0,,,-13000000.0,50000000.0,159000000.0,-1000000.0,-4000000.0,32000000.0,69000000,-65000000.0,-88000000.0,-70000000.0,-39000000.0,75000000,,-8000000.0,-7000000.0
FFWM,2020-03-31,-977000.0,2358000.0,,,-3132000.0,802000.0,1643000.0,884000.0,,-2824000.0,-25028000.0,13211000,-7355000.0,185372000.0,51000000.0,-211284000.0,-8973000,645000.0,52443000.0,139683000.0
FFWM,2019-12-31,-424000.0,347000.0,,,-2233000.0,-4184000.0,1385000.0,13291000.0,,-2824000.0,-203059000.0,15214000,-826000.0,-58603000.0,223000000.0,-157747000.0,-2829000,52000.0,21263000.0,-279422000.0
FFWM,2019-09-30,-624000.0,-5296000.0,,,-2232000.0,3381000.0,2192000.0,23310000.0,,-2824000.0,183449000.0,17356000,-160000.0,42657000.0,-362000000.0,117482000.0,9218000,148000.0,-266149000.0,406741000.0
FFWM,2019-06-30,-329000.0,-448000.0,,,-2232000.0,3665000.0,1340000.0,12644000.0,,-24000.0,4304000.0,12410000,-2226000.0,255022000.0,82000000.0,-263362000.0,1568000,38000.0,26020000.0,175240000.0
CTSH,2020-03-31,-112000000.0,183000000.0,13000000.0,,-121000000.0,,133000000.0,497000000.0,-119000000.0,-511000000.0,1241000000.0,367000000,-302000000.0,1135000000.0,1727000000.0,-272000000.0,103000000,40000000.0,-74000000.0,
CTSH,2019-12-31,-93000000.0,22000000.0,213000000.0,,-110000000.0,,111000000.0,938000000.0,-8000000.0,-163000000.0,302000000.0,395000000,118000000.0,-253000000.0,-12000000.0,-375000000.0,57000000,32000000.0,-43000000.0,
CTSH,2019-09-30,-97000000.0,94000000.0,-47000000.0,,-111000000.0,,127000000.0,717000000.0,-34000000.0,-259000000.0,683000000.0,497000000,39000000.0,-340000000.0,-7000000.0,340000000.0,7000000,37000000.0,583000000.0,
CTSH,2019-06-30,-96000000.0,-103000000.0,2000000.0,,-116000000.0,,133000000.0,575000000.0,5000000.0,-1054000000.0,710000000.0,509000000,139000000.0,-1137000000.0,-7000000.0,1267000000.0,-105000000,40000000.0,1398000000.0,
IMVT,2019-12-31,-12166.0,1265730.0,,,,,5556.0,-4418194.0,,,104538483.0,-11295862,3639294.0,108968843.0,,-12166.0,1636713,315237.0,,108653606.0
IMVT,2019-09-30,-8319.0,3045333.0,,,,,4721.0,-17557064.0,,,15035852.0,-14482065,-8226606.0,32601235.0,,-8319.0,671308,221013.0,,-526528.0
IMVT,2019-06-30,-8319.0,294935.0,,,,,5074.0,-8332456.0,,,-3029292.0,-20058909,11112709.0,5303164.0,,-8319.0,291402,330764.0,,-27600.0
IMVT,2018-12-31,-51812.0,175297.0,,,,,4841.0,-7387612.0,,,7056425.0,-8849063,1454769.0,14495849.0,,-51812.0,-117572,14547711.0,,-51862.0
GT,2020-03-31,-211000000.0,344000000.0,-206000000.0,-170000000.0,-37000000.0,-44000000.0,192000000.0,-561000000.0,-59000000.0,,62000000.0,-619000000,2000000.0,939000000.0,978000000.0,-257000000.0,-106000000,,-2000000.0,-2000000.0
GT,2019-12-31,-209000000.0,397000000.0,856000000.0,172000000.0,-37000000.0,-16000000.0,198000000.0,1346000000.0,14000000.0,,48000000.0,-392000000,-3000000.0,-1096000000.0,-1069000000.0,-216000000.0,115000000,,-1000000.0,10000000.0
GT,2019-09-30,-160000000.0,-2000000.0,-340000000.0,67000000.0,-37000000.0,1000000.0,194000000.0,152000000.0,-19000000.0,,-54000000.0,88000000,197000000.0,-22000000.0,24000000.0,-165000000.0,-55000000,,-6000000.0,-9000000.0
GT,2019-06-30,-180000000.0,-20000000.0,-20000000.0,-140000000.0,-37000000.0,3000000.0,195000000.0,73000000.0,6000000.0,,70000000.0,54000000,-17000000.0,166000000.0,213000000.0,-175000000.0,16000000,,-6000000.0,-11000000.0
HYT,2019-08-31,,28727886.0,-597867.0,,-26369323.0,,,68884559.0,-86.0,-4466071.0,-1509257.0,41181234,-426695.0,-70393729.0,-39558335.0,,0,,,
HYT,2019-05-31,,28727886.0,-597867.0,,-26369323.0,,,68884559.0,-86.0,-4466071.0,-1509257.0,41181234,-426695.0,-70393729.0,-39558335.0,,0,,,
HYT,2019-02-28,,72333723.0,1503327.0,,-26898287.0,,,77961596.0,-3516.0,-9145619.0,1333276.0,4195234,-70687.0,-76624805.0,-40580899.0,,0,,,
HYT,2018-11-30,,72333723.0,1503327.0,,-26898287.0,,,77961596.0,-3516.0,-9145619.0,1333276.0,4195234,-70687.0,-76624805.0,-40580899.0,,0,,,
ADS,2020-03-31,-15700000.0,485600000.0,,,-30000000.0,1200000.0,38800000.0,572500000.0,-7600000.0,,807800000.0,30000000,8600000.0,-1503400000.0,-700400000.0,1746300000.0,0,,-800000.0,-773000000.0
ADS,2019-12-31,-23100000.0,410000000.0,,,-30000000.0,-1900000.0,3600000.0,-312500000.0,4200000.0,,-1093600000.0,97500000,-630000000.0,4400000.0,405200000.0,-789700000.0,-247800000,,6900000.0,-413000000.0
ADS,2019-09-30,-27000000.0,-157400000.0,,,-30000000.0,-7600000.0,44900000.0,440500000.0,-8800000.0,,897000000.0,-107600000,645500000.0,-3699500000.0,-2821500000.0,4164800000.0,4600000,,34700000.0,-94900000.0
ADS,2019-06-30,-53500000.0,333900000.0,,,-33000000.0,1200000.0,41900000.0,478900000.0,5200000.0,,338700000.0,139000000,-38100000.0,1086400000.0,-120300000.0,-1231800000.0,-8900000,,-3200000.0,1239700000.0
STBA,2020-03-31,-1429000.0,19137000.0,,,-11051000.0,-5277000.0,1171000.0,-59961000.0,,-13122000.0,-10139000.0,13231000,-93526000.0,175458000.0,177989000.0,-125636000.0,0,,3577000.0,21642000.0
STBA,2019-12-31,-1099000.0,7428000.0,,,-9562000.0,2577000.0,1350000.0,45629000.0,,-13122000.0,24214000.0,22269000,17638000.0,-41697000.0,-118822000.0,20282000.0,0,,-9410000.0,86687000.0
STBA,2019-09-30,-1495000.0,6520000.0,,,-9239000.0,-2906000.0,1541000.0,33898000.0,,-3124000.0,50733000.0,26936000,-1622000.0,187663000.0,74143000.0,-170828000.0,0,,961000.0,125883000.0
STBA,2019-06-30,-802000.0,-1854000.0,,,-9242000.0,-2533000.0,1452000.0,28437000.0,,-2850000.0,6056000.0,26101000,2010000.0,61330000.0,50100000.0,-83711000.0,0,,20066000.0,23322000.0
OPRT,2020-03-31,-1615000.0,76358000.0,,,,,2458000.0,52122000.0,,,69953000.0,-13301000,-13606000.0,57179000.0,57972000.0,-39348000.0,0,,,-793000.0
OPRT,2019-12-31,-3110000.0,32320000.0,,,,,2743000.0,51133000.0,,,-84278000.0,23163000,-5072000.0,62306000.0,61832000.0,-197717000.0,0,,,-793000.0
OPRT,2019-09-30,-1998000.0,33630000.0,,,,,2291000.0,68553000.0,,,115784000.0,10029000,23320000.0,193894000.0,132923000.0,-146663000.0,0,,,-793000.0
OPRT,2019-06-30,-1536000.0,30972000.0,,,,,2188000.0,51510000.0,,,-14110000.0,13792000,4470000.0,29971000.0,29968000.0,-95591000.0,0,,,-793000.0
ECPG,2020-03-31,-7538000.0,99103000.0,,,,3414000.0,10285000.0,70805000.0,-9924000.0,,-4136000.0,-10454000,3377000.0,-21762000.0,-11591000.0,-43255000.0,-46476000,,,-10171000.0
ECPG,2019-12-31,-8890000.0,36525000.0,,,,5226000.0,11293000.0,47787000.0,13329000.0,,5658000.0,43085000,-20036000.0,-51083000.0,-38388000.0,-4375000.0,-18642000,,,-12695000.0
ECPG,2019-09-30,-13232000.0,1994000.0,,,,4948000.0,10000000.0,88126000.0,8521000.0,,18112000.0,38869000,21676000.0,3735000.0,9506000.0,-82270000.0,258000,,,-7199000.0
ECPG,2019-06-30,-7253000.0,28820000.0,,,,-1372000.0,9741000.0,97829000.0,-6217000.0,,1469000.0,36661000,5014000.0,-43969000.0,-38314000.0,-46174000.0,23915000,,,-6177000.0
RTIX,2019-12-31,-3544000.0,190992000.0,-4735000.0,-9315000.0,,,11262000.0,3253000.0,40000.0,-273000.0,2658000.0,-198447000,1862000.0,3130000.0,3500000.0,-3765000.0,11634000,,,-97000.0
RTIX,2019-09-30,-3970000.0,2282000.0,-769000.0,-3826000.0,,,3922000.0,402000.0,-69000.0,-395000.0,-1568000.0,-4852000,6578000.0,2500000.0,2500000.0,-4401000.0,-2933000,,,-97000.0
RTIX,2019-06-30,-3435000.0,-226000.0,-1087000.0,1664000.0,,,3795000.0,2574000.0,23000.0,-395000.0,-1525000.0,744000,106000.0,111000.0,2500000.0,-4233000.0,-2422000,,,-97000.0
RTIX,2019-03-31,-3477000.0,2301000.0,-2422000.0,-2742000.0,,,3696000.0,-15685000.0,-50000.0,-395000.0,-4906000.0,-9087000,-2178000.0,114555000.0,115000000.0,-103726000.0,-5253000,,,-729000.0
SUI,2020-03-31,,50847000.0,,,-71859000.0,-19049000.0,83752000.0,118513000.0,-382000.0,,359910000.0,-16086000,,411109000.0,496686000.0,-169330000.0,0,,-5695000.0,-13718000.0
SUI,2019-12-31,,-37664000.0,,,-71058000.0,13357000.0,77578000.0,78441000.0,120000.0,,-6896000.0,28547000,,125749000.0,204312000.0,-211206000.0,0,,-16782000.0,-6416000.0
SUI,2019-09-30,,4327000.0,,,-71650000.0,-29244000.0,76692000.0,138449000.0,-152000.0,,-4312000.0,57430000,,86112000.0,174614000.0,-228721000.0,0,,31012000.0,-15303000.0
SUI,2019-06-30,,39596000.0,,,-68844000.0,1277000.0,76294000.0,156703000.0,285000.0,,11863000.0,40813000,,32922000.0,-343100000.0,-178047000.0,0,,-19307000.0,1446000.0
HY,2020-03-31,-17600000.0,9700000.0,-28100000.0,-11500000.0,-5300000.0,,10400000.0,-45700000.0,-4200000.0,,-14200000.0,15300000,-63900000.0,53100000.0,58500000.0,-17400000.0,22000000,,,-100000.0
HY,2019-12-31,-18300000.0,12700000.0,-6100000.0,35700000.0,-5300000.0,,11000000.0,94000000.0,1900000.0,,1800000.0,3400000,16600000.0,-76600000.0,-71300000.0,-17500000.0,20200000,,,-200000.0
HY,2019-09-30,-13000000.0,100000.0,66600000.0,-6700000.0,-5300000.0,,10300000.0,53600000.0,-3100000.0,,12500000.0,12800000,4200000.0,-31100000.0,-25700000.0,-6900000.0,-34100000,,,-100000.0
HY,2019-06-30,-9800000.0,6200000.0,-43300000.0,-8000000.0,-5200000.0,,10800000.0,-48500000.0,200000.0,,-5400000.0,16200000,-300000.0,52500000.0,58300000.0,-9600000.0,-30700000,,,-400000.0
DZSI,2020-03-31,-560000.0,536000.0,23238000.0,-7048000.0,,,1256000.0,594000.0,-873000.0,,2246000.0,-8771000,-7222000.0,3085000.0,2376000.0,-560000.0,-1536000,709000.0,,
DZSI,2019-12-31,-853000.0,5170000.0,-129000.0,8256000.0,,,1005000.0,-814000.0,603000.0,,-19165000.0,-10194000,-6644000.0,-18138000.0,-18137000.0,-816000.0,1511000,150000.0,,
DZSI,2019-09-30,-650000.0,1454000.0,-9026000.0,-1911000.0,,,1343000.0,-6054000.0,-605000.0,,-12557000.0,-4033000,3076000.0,-5248000.0,-4292000.0,-650000.0,2854000,150000.0,,
DZSI,2019-06-30,-702000.0,1827000.0,-20842000.0,-5371000.0,,,1350000.0,-10858000.0,-73000.0,,34709000.0,2408000,-1728000.0,46342000.0,3168000.0,-702000.0,11307000,42982000.0,,
JCI,2020-03-31,-124000000.0,-21000000.0,7000000.0,-147000000.0,-199000000.0,,207000000.0,141000000.0,7000000.0,-828000000.0,-1153000000.0,213000000,-129000000.0,-1186000000.0,-177000000.0,-115000000.0,-107000000,18000000.0,,
JCI,2019-12-31,-126000000.0,-139000000.0,237000000.0,-114000000.0,-203000000.0,,207000000.0,317000000.0,57000000.0,-671000000.0,-649000000.0,159000000,-59000000.0,-850000000.0,10000000.0,-173000000.0,-498000000,21000000.0,,
JCI,2019-09-30,-185000000.0,188000000.0,182000000.0,217000000.0,-208000000.0,,200000000.0,374000000.0,-96000000.0,-835000000.0,-880000000.0,612000000,-74000000.0,-13599000000.0,-10000000.0,12441000000.0,92000000,60000000.0,,
JCI,2019-06-30,-123000000.0,-4132000000.0,-355000000.0,32000000.0,-233000000.0,,203000000.0,223000000.0,14000000.0,-4125000000.0,3443000000.0,4192000000,-58000000.0,3112000000.0,-5163000000.0,49000000.0,-19000000,60000000.0,,
TER,2020-03-29,-36700000.0,7832000.0,-126779000.0,15818000.0,-16686000.0,,31880000.0,43102000.0,571000.0,-101109000.0,-180430000.0,176191000,-40882000.0,-113895000.0,,-110208000.0,-36236000,12752000.0,-73657000.0,-8852000.0
TER,2019-12-31,-38594000.0,27204000.0,-3651000.0,-13265000.0,-15036000.0,,32298000.0,216328000.0,-169000.0,-131409000.0,179985000.0,125073000,-8977000.0,-146413000.0,,110239000.0,40006000,32000.0,206633000.0,-8852000.0
TER,2019-09-29,-37092000.0,2275000.0,12689000.0,-11696000.0,-15250000.0,,29499000.0,199148000.0,119000.0,-121664000.0,98832000.0,135860000,-412000.0,-122723000.0,,22288000.0,47184000,14191000.0,41771000.0,-8852000.0
TER,2019-06-30,-33245000.0,-580000.0,-37772000.0,470000.0,-15392000.0,,29265000.0,145258000.0,-190000.0,-90882000.0,11379000.0,97397000,377000.0,-105453000.0,,-28236000.0,48270000,821000.0,20009000.0,-8852000.0
IONS,2020-03-31,-9080000.0,28074000.0,34429000.0,-2181000.0,,,4112000.0,-7584000.0,,-102153000.0,-197092000.0,-48226000,-13953000.0,-94501000.0,,-95007000.0,-19268000,7652000.0,-85023000.0,
IONS,2019-12-31,-7762000.0,66615000.0,-13958000.0,1195000.0,,,4077000.0,277932000.0,,-34793000.0,435348000.0,184416000,4261000.0,19225000.0,,138191000.0,-19833000,7520000.0,147134000.0,
IONS,2019-09-30,-15900000.0,4174000.0,-17461000.0,-870000.0,,,3681000.0,-12806000.0,,-10807000.0,-24584000.0,26163000,-12024000.0,-13174000.0,,1396000.0,-26046000,10133000.0,19182000.0,
IONS,2019-06-30,-4014000.0,31143000.0,-21163000.0,-3261000.0,,,4693000.0,-27111000.0,,-437000.0,-103288000.0,-876000,-14862000.0,34510000.0,,-110687000.0,-32203000,34947000.0,-105395000.0,
HIHO,2019-12-31,,,,,,,,,,,,318000,,,,,0,,,
HIHO,2019-09-30,,,,,,,,,,,,-94000,,,,,0,,,
HIHO,2019-06-30,,,,,,,,,,,,-102000,,,,,0,,,
HIHO,2019-03-31,,,,,,,,,,,,-186000,,,,,0,,,
JCOM,2020-03-31,-26885000.0,40689000.0,52949000.0,,,,58814000.0,102036000.0,-3679000.0,-62966000.0,-49061000.0,-6404000,-10219000.0,-78356000.0,,-69062000.0,-44060000,952000.0,-23683000.0,-16342000.0
JCOM,2019-12-31,-21105000.0,-54106000.0,-60633000.0,,,,68568000.0,103232000.0,2700000.0,-241000.0,483430000.0,123023000,-5392000.0,409843000.0,,-32345000.0,4674000,2517000.0,-7246000.0,-14407000.0
JCOM,2019-09-30,-18692000.0,13087000.0,-12977000.0,,,,69633000.0,97096000.0,-971000.0,-16755000.0,-63291000.0,30745000,-13911000.0,2053000.0,,-161469000.0,17144000,2517000.0,2618000.0,-4092000.0
JCOM,2019-06-30,-18260000.0,11099000.0,1004000.0,,,,61245000.0,95357000.0,-773000.0,-2630000.0,-71136000.0,32589000,-3816000.0,64075000.0,,-229795000.0,-2970000,2010000.0,-4874000.0,-13281000.0
BANR,2020-03-31,-3086000.0,73373000.0,,,-50505000.0,8023000.0,7969000.0,52563000.0,,-32114000.0,-12734000.0,16882000,-45661000.0,125565000.0,-192711000.0,-190862000.0,0,,-219073000.0,400895000.0
BANR,2019-12-31,-7962000.0,30126000.0,,,-50505000.0,-740000.0,11459000.0,80382000.0,,-11000.0,-16721000.0,33655000,5142000.0,18719000.0,26235000.0,-115822000.0,0,,-10106000.0,27910000.0
BANR,2019-09-30,-4979000.0,-63245000.0,,,-14167000.0,9474000.0,4106000.0,-19503000.0,,-21884000.0,77660000.0,39577000,59000.0,195804000.0,-222355000.0,-98641000.0,0,,-2500000.0,454210000.0
BANR,2019-06-30,-7324000.0,-120193000.0,,,-14501000.0,-7057000.0,7445000.0,-77259000.0,,-33673000.0,-14742000.0,39700000,-4211000.0,49214000.0,184650000.0,13303000.0,0,,76778000.0,-87262000.0
SAVE,2020-03-31,-323332000.0,42093000.0,39910000.0,,,,65991000.0,34582000.0,,-1536000.0,-190732000.0,-27828000,-113101000.0,98454000.0,101574000.0,-323768000.0,110730000,16000.0,-436000.0,-1600000.0
SAVE,2019-12-31,-156455000.0,33124000.0,-2435000.0,,,,-8025000.0,192924000.0,,-83000.0,43279000.0,81214000,71090000.0,7228000.0,9377000.0,-156873000.0,-46122000,16000.0,-418000.0,-2066000.0
SAVE,2019-09-30,-61195000.0,57316000.0,6753000.0,,,,57712000.0,17373000.0,,-108000.0,-175119000.0,83464000,-129275000.0,-130895000.0,-133941000.0,-61597000.0,-42913000,16000.0,-402000.0,3154000.0
SAVE,2019-06-30,-134139000.0,39470000.0,-7180000.0,,,,54913000.0,135873000.0,,-25000.0,-11342000.0,114501000,-83349000.0,-12707000.0,-14441000.0,-134508000.0,15556000,1000.0,-369000.0,1758000.0
CEQP,2020-03-31,-86800000.0,91100000.0,,,-60300000.0,,56100000.0,119200000.0,,-15100000.0,-20500000.0,-33300000,3700000.0,-56400000.0,28200000.0,-83300000.0,0,,3500000.0,-9200000.0
